sentence,label_actual,,
Testing of raw materials shall be initiated at CSIR-Kaliswari Joint Facility or PESO or any of the other manufacturer with requisite facilities.,['Other'],,
Use of Reduced Emission firecrackers (Improved crackers)-(a),['Other'],,
Avoidance of use of ash as desiccant or filler materials in crackers for reduction in particulate matter by 15-20%.,['Other'],,
"These can be implemented subject to approval by PESO, and (b) usage of charcoal meeting specifications of explosives and pyrotechnics as prescribed by PESO.",['Other'],,
Use of Reduced Emission firecrackers (Green crackers: Safe water and air sprinklers (SWAS)-Low emission sound and light emitting functional crackers with PM reduction by 30-35% and significant reduction in NOx and SO2 due to in-situ water generation as dust suppressant and low cost due to usage of low cost oxidants.,['Other'],,
These can be implemented subject to approval by PESO.,['Other'],,
PESO will ensure fireworks with permitted chemicals only to be purchased/possessed/sold/used during Diwali and shall test and check for the presence of banned chemicals like lithium/arsenic/antimony/lead/mercury.,['Other'],,
PESO will ensure suspension of the licenses of manufacturers of such fireworks items and appropriate disposal of such stock.,['Other'],,
PESO will ensure that only those crackers whose decibel (sound) level are within the limits are allowed in the market and will ensure to take action by suspending the licenses of the manufacturers on such violations and disposal of such lots.,['Other'],,
"Diwali data of 2017 shows that average PM2.5 was 604 ug/m3, whereas, Aluminum and Barium in PM2.5 were 159 ug/m3 (about 4 times of AAQCVs) wand 35 ug/m3",['Other'],,
(about 9 times of AAQCVs) respectively.,['Other'],,
Iron was well within the prescribed limits.,['Other'],,
Aluminum is used as fuel in fireworks in and to give white brilliant sparkle.,['Other'],,
Ba is added to give only attractive green colour which is not essential for pyrotechnics.,['Other'],,
Aluminum may cause dermatitis and having bio-accumulation potential in case of long exposure.,['Other'],,
Ba salts emit poisonous gas causing respiratory problem in short-term exposure too and may have other health complications in long-term exposure.,['Other'],,
"Therefore, as immediate measure, banning of Barium salts in fireworks may be considered.",['Other'],,
"PESO may be asked to review the chemical composition of fireworks, particularly reducing Aluminum content.",['Other'],,
VII.,['Other'],,
"#respondants# and respective State Pollution Control Boards/Pollution Control Committees (SPCBs/PCCs) of the States and Union Territories shall carry out short-term monitoring in the States and Union Territories cities for 14 days (commencing from 7 days prior to Diwali and ending 7 days after Diwali) for the parameters namely, Aluminum, Barium, Iron apart from the regulatory parameters against the short-term Ambient Air Quality Criteria Values (AAQCVs) proposed by #respondants# with regard to bursting of firecrackers.",['Fact'],,
"This will help in generation of data on pollution caused by the bursting of firecrackers and would be helpful for Regulation and control quantity of Aluminum, Barium and Iron used in the manufacture of firecrackers.",['Other'],,
"The manufacture, sale and use of joined firecrackers (series crackers or laris) may be banned as the same causes huge air, noise and solid waste problems.",['Other'],,
IX.,['Other'],,
Major Indian cities may explore the option of community firecracking with strict time restriction as adopted in some countries.,['Other'],,
Other restriction that can be explored include-bursting of firecrackers may be allowed only in the areas/fields pre-identified and pre-designated by respective State Governments.,['Other'],,
X. Extensive public awareness campaigns shall be taken up by the #respondants#/State Governments/Schools/Colleges informing the public about the harmful effects of firecrackers.,['Fact'],,
#Current Court# are of the opinion that the aforesaid suggestions strive a nice balance between the two competing interests.,['Observation_finding'],,
#Current Court# accept the aforesaid measures as suggested by The #respondants# and direct the #respondants# and other concerned authorities to implement the same with immediate effect.,['Conclusion'],,
"In view thereof, following specific directions are issued:",['Other'],,
(i),['Other'],,
"The crackers with reduced emission (improved crackers) and green crackers, as mentioned in Suggestion Number II and III above only would be permitted to be manufactured and sold.",['Other'],,
(ii),['Other'],,
"As a consequence, production and sale of crackers other than those mentioned in Suggestion Number II and III is hereby banned.",['Other'],,
"(iii) The manufacture, sale and use of joined firecrackers (series crackers or laris) is hereby banned as the same causes huge air, noise and solid waste problems.",['Other'],,
(iv),['Other'],,
The sale shall only be through licensed traders and The sale shall be ensured that licensed traders are selling those firecrackers which are permitted by this order.,['Other'],,
(v),['Other'],,
"No e-commerce websites, including Flipkart, Amazon etc, shall accept any online orders and effect online sales.",['Other'],,
"Any such e-commerce companies found selling crackers online will be hauled up for contempt of court and the Court may also pass, in that eventuality, orders of monetary penalties as well.",['Other'],,
(vi) Barium salts in the fireworks is also hereby banned.,['Other'],,
"(vii) PESO is directed to review the clinical composition of fireworks, particularly reducing Aluminum content, and shall submit PESO report in respect thereof within a period of two weeks from today.",['Other'],,
"For undertaking this exercise, PESO would also associate FRDC.",['Other'],,
(viii),['Other'],,
Even those crackers which have already been produced and Even those crackers which have already been produced and they do not fulfill the conditions mentioned in Suggestion Number II and III above do not fulfill the conditions mentioned in Suggestion Number II and III above will not be allowed to be sold in Delhi and NCR.,['Other'],,
"(ix) PESO will ensure fireworks with permitted chemicals only to be purchased/possessed/sold/used during Diwali and all other religious festivals, of any religion whatsoever, and other occasions like marriages, etc (ix) shall test and check for the presence of banned chemicals like Lithium/Arsenic/Antimony/Lead/Mercury.",['Other'],,
(xPESO PESO will ensure suspension of the licenses of manufacturers of such fireworks items and appropriate disposal of such stock.,['Other'],,
(xiPESO will ensure that only those crackers whose decibel (sound) level are within the limits are allowed in the market and will ensure to take action by suspending the licenses of the manufacturers on such violations and disposal of such lots.,['Other'],,
"To add to it, as mentioned in the order dated September 12, 2017, the directions issued and restrictions imposed in the order passed by the Court on July 18, 2005 in Noise Pollution (V) shall continue to be in force.",['Other'],,
(xii),['Other'],,
"Direction Number 4 to 9 and 11 contained in the order dated September 12, 2017 shall continue to operate and are reiterated again.",['Other'],,
(xiii) Extensive public awareness campaigns shall be taken up by the #respondants#/State Governments/Schools/Colleges informing the public about the harmful effects of firecrackers.,['Fact'],,
(xiv),['Other'],,
"On Diwali days or on any other festivals like Gurpurab etc, when such fireworks generally take place, it would strictly be from 8:00 PM till 10:00 PM only.",['Other'],,
"On Christmas even and New Year eve, when such fireworks start around midnight, that is, 12:00 AM , it would be from 11:55 PM till 12:30 AM only.",['Other'],,
(xv),['Other'],,
"The #respondants#, Government of NCT of Delhi and the State Governments of the NCR would permit community firecracking only (for Diwali and other festivals etc as mentioned above), wherever it can be done.",['Fact'],,
"For this purpose, particular area/fields would be pre-identified and predesignated by the concerned authorities.",['Other'],,
This exercise shall be completed within a period of one week from today so that the public at large is informed about the designated places one week before Diwali.,['Other'],,
"The areas designated now for the purpose of Diwali shall be valid for community firecracking on other occasions/festivals as well, as mentioned above.",['Other'],,
"Even for marriages and other occasions, sale of improved crackers and green crackers is only permitted.",['Other'],,
"Insofar as other States are concerned, an endeavour shall be made by other States are concerned also to explore the feasibility of community firecracking.",['Other'],,
"However, it is made clear that Direction",['Other'],,
No.,['Other'],,
"(xiv) pertaining to the duration within which fireworks can take place on all such occasions would be applicable throughout #respondants#. Similarly, Direction No.",['Fact'],,
(xiii) for extensive public awareness campaigns is also a pan #respondants# direction.,['Fact'],,
(xvi),['Other'],,
"All the official#respondants#, and particularly the Police, shall ensure that fireworks take place only during the designated time and at designated places, as mentioned above.",['Fact'],,
They shall also ensure that there is no sale of banned firecrackers.,['Other'],,
"In case any violation is found, the Station House Officer (SHO) of the concerned Police Station of the area shall be held personally liable for such violation and this would amount to committing contempt of the Court, for which such SHO(s) would be proceeded against.",['Other'],,
(xvii),['Other'],,
#respondants# and respective State Pollution Control Boards/Pollution Control Committees (SPCBs/PCCs) of the States and Union Territories,['Fact'],,
"Union Territories shall carry out short-term monitoring in the States and Union Territories cities for 14 days (commencing from 7 days prior to Diwali and ending 7 days after Diwali) for the parameters namely, Aluminum, Barium, Iron apart from the regulatory parameters against the short-term Ambient Air Quality Criteria Values (AAQCVs) proposed by #respondants# with regard to bursting of firecrackersthe short-term Ambient Air Quality Criteria Values (AAQCVs) proposed by #respondants# with regard to bursting of firecrackers.",['Fact'],,
"This will help in generation of data on pollution caused by the bursting of firecrackers and would be helpful for Regulation and control quantity of Aluminum, Barium and Iron used in the manufacture of firecrackers.",['Other'],,
One clarification needs to be given at this stage.,['Other'],,
"#Current Court#'s discussion pertaining to the arguments based on Article 19(1)(g), Article 25 as well as the argument of loss of substantial revenue and unemployment, in cases the manufacture and sale of the firecrackers is totally banned, is prima facie and #Current Court# have not given #Current Court#'s conclusive determination.",['Fact'],,
It is because of want of detailed studies on various aspects which have been mentioned and taken note of during discussion in this order.,['Other'],,
"However, #Current Court# also make it clear that, prima facie, #Current Court# do not find much merit in these arguments for which #Current Court# have given #Current Court#'s reasons in brief.",['Conclusion'],,
"Having regard to the overall circumstances, #Current Court# have decided that, for the time being, a balanced approach to tackle this problem is needed, which may take care of the concerns of both the parties and, at the same time, provide a reasonable and adequate solution.",['Fact'],,
"When the picture would become clearer after the requisite studies/research is undertaken, more stringent measures can be adopted in future if the situation so warrants.",['Other'],,
"All the interlocutory applications seeking impleadment, intervention, directions, modification, etc are disposed of in the aforesaid terms.",['Other'],,
"The writ petitions be listed on December 11, 2018.",['Other'],,
*,['Other'],,
"Related Supreme Court Judgment/Order MANU/SCOR/34482/2018, MANU/SC/1276/2017, MANU/SC/1141/2017, MANU/SC/1652/2016, MANU/SCOR/26060/2018, MANU/SCOR/00427/2018, MANU/SCOR/10057/2018, MANU/SCOR/52569/2017, MANU",['Other'],,
"/SCOR/52321/2017, MANU/SCOR/41032/2017, MANU/SCOR/41748/2017, MANU/SCOR/24919/2017, MANU/SCOR/26970/2017, MANU",['Other'],,
"/SCOR/16593/2017, MANU/SCOR/42448/2015, MANU/SCOR/42449/2015, MANU/SCOR/42450/2015, MANU/SCOR/42451/2015 and MANU/SCOR/39552/2016",['Other'],,
